Rank,Marks,max marks,no of candidates,normalized marks,rank ratio,log rank ratio
12401,123,372,161319,0.3306451613,0.07687253206,-1.114228814
12501,123,372,161319,0.3306451613,0.07749242185,-1.110740766
12601,122,372,161319,0.3279569892,0.07811231163,-1.10728051
12701,122,372,161319,0.3279569892,0.07873220141,-1.103847605
12801,122,372,161319,0.3279569892,0.0793520912,-1.100441624
12901,121,372,161319,0.3252688172,0.07997198098,-1.097062146
13001,121,372,161319,0.3252688172,0.08059187077,-1.093708763
13101,121,372,161319,0.3252688172,0.08121176055,-1.090381075
13201,120,372,161319,0.3225806452,0.08183165033,-1.08707869
13301,120,372,161319,0.3225806452,0.08245154012,-1.083801228
13401,120,372,161319,0.3225806452,0.0830714299,-1.080548314
13501,120,372,161319,0.3225806452,0.08369131968,-1.077319584
13601,119,372,161319,0.3198924731,0.08431120947,-1.074114681
13701,119,372,161319,0.3198924731,0.08493109925,-1.070933255
13801,119,372,161319,0.3198924731,0.08555098903,-1.067774965
13901,118,372,161319,0.3172043011,0.08617087882,-1.064639478
14001,118,372,161319,0.3172043011,0.0867907686,-1.061526466
14101,118,372,161319,0.3172043011,0.08741065838,-1.058435609
14201,117,372,161319,0.314516129,0.08803054817,-1.055366594
14301,117,372,161319,0.314516129,0.08865043795,-1.052319115
14401,117,372,161319,0.314516129,0.08927032774,-1.049292871
14501,117,372,161319,0.314516129,0.08989021752,-1.046287569
14601,116,372,161319,0.311827957,0.0905101073,-1.04330292
14701,116,372,161319,0.311827957,0.09112999709,-1.040338644
14801,116,372,161319,0.311827957,0.09174988687,-1.037394463
14901,116,372,161319,0.311827957,0.09236977665,-1.034470106
15001,115,372,161319,0.3091397849,0.09298966644,-1.03156531
15101,115,372,161319,0.3091397849,0.09360955622,-1.028679814
15201,115,372,161319,0.3091397849,0.094229446,-1.025813362
15301,114,372,161319,0.3064516129,0.09484933579,-1.022965706
15401,114,372,161319,0.3064516129,0.09546922557,-1.0201366
15501,114,372,161319,0.3064516129,0.09608911536,-1.017325805
15601,114,372,161319,0.3064516129,0.09670900514,-1.014533084
15701,113,372,161319,0.3037634409,0.09732889492,-1.011758208
15801,113,372,161319,0.3037634409,0.09794878471,-1.009000948
15901,113,372,161319,0.3037634409,0.09856867449,-1.006261084
16001,113,372,161319,0.3037634409,0.09918856427,-1.003538396
16101,112,372,161319,0.3010752688,0.09980845406,-1.000832671
16201,112,372,161319,0.3010752688,0.1004283438,-0.9981436992
16301,112,372,161319,0.3010752688,0.1010482336,-0.9954712738
16401,112,372,161319,0.3010752688,0.1016681234,-0.9928151926
16501,111,372,161319,0.2983870968,0.1022880132,-0.9901752569
16601,111,372,161319,0.2983870968,0.102907903,-0.9875512716
16701,111,372,161319,0.2983870968,0.1035277928,-0.9849430452
16801,110,372,161319,0.2956989247,0.1041476825,-0.9823503894
16901,110,372,161319,0.2956989247,0.1047675723,-0.9797731194
17001,110,372,161319,0.2956989247,0.1053874621,-0.9772110538
17101,110,372,161319,0.2956989247,0.1060073519,-0.9746640142
17200,110,372,161319,0.2956989247,0.1066210428,-0.9721570743
17301,109,372,161319,0.2930107527,0.1072471315,-0.9696143151
17401,109,372,161319,0.2930107527,0.1078670212,-0.9671113142
17501,109,372,161319,0.2930107527,0.108486911,-0.9646226564
17601,109,372,161319,0.2930107527,0.1091068008,-0.9621481783
17701,108,372,161319,0.2903225806,0.1097266906,-0.9596877191
17801,108,372,161319,0.2903225806,0.1103465804,-0.957241121
17901,108,372,161319,0.2903225806,0.1109664702,-0.9548082286
18001,108,372,161319,0.2903225806,0.1115863599,-0.9523888893
18101,107,372,161319,0.2876344086,0.1122062497,-0.9499829528
18201,107,372,161319,0.2876344086,0.1128261395,-0.9475902715
18301,107,372,161319,0.2876344086,0.1134460293,-0.9452107002
18401,107,372,161319,0.2876344086,0.1140659191,-0.9428440959
18501,106,372,161319,0.2849462366,0.1146858089,-0.9404903181
18601,106,372,161319,0.2849462366,0.1153056986,-0.9381492284
18701,106,372,161319,0.2849462366,0.1159255884,-0.935820691
18801,106,372,161319,0.2849462366,0.1165454782,-0.9335045718
18901,106,372,161319,0.2849462366,0.117165368,-0.9312007391
19001,105,372,161319,0.2822580645,0.1177852578,-0.9289090632
19101,105,372,161319,0.2822580645,0.1184051476,-0.9266294166
19201,105,372,161319,0.2822580645,0.1190250373,-0.9243616736
19301,105,372,161319,0.2822580645,0.1196449271,-0.9221057105
19401,104,372,161319,0.2795698925,0.1202648169,-0.9198614055
19501,104,372,161319,0.2795698925,0.1208847067,-0.9176286389
19601,104,372,161319,0.2795698925,0.1215045965,-0.9154072925
19701,104,372,161319,0.2795698925,0.1221244863,-0.9131972502
19801,104,372,161319,0.2795698925,0.122744376,-0.9109983974
19901,103,372,161319,0.2768817204,0.1233642658,-0.9088106215
20001,103,372,161319,0.2768817204,0.1239841556,-0.9066338114
20101,103,372,161319,0.2768817204,0.1246040454,-0.9044678576
20201,103,372,161319,0.2768817204,0.1252239352,-0.9023126526
20301,102,372,161319,0.2741935484,0.125843825,-0.90016809
20400,102,372,161319,0.2741935484,0.1264575159,-0.8980553538
20501,102,372,161319,0.2741935484,0.1270836045,-0.8959104756
20601,102,372,161319,0.2741935484,0.1277034943,-0.8937972191
20701,102,372,161319,0.2741935484,0.1283233841,-0.8916941958
20801,101,372,161319,0.2715053763,0.1289432739,-0.8896013072
20901,101,372,161319,0.2715053763,0.1295631637,-0.8875184559
21001,101,372,161319,0.2715053763,0.1301830535,-0.8854455463
21101,101,372,161319,0.2715053763,0.1308029432,-0.8833824837
21201,100,372,161319,0.2688172043,0.131422833,-0.8813291752
21301,100,372,161319,0.2688172043,0.1320427228,-0.8792855288
21401,100,372,161319,0.2688172043,0.1326626126,-0.8772514542
21501,100,372,161319,0.2688172043,0.1332825024,-0.875226862
21601,99,372,161319,0.2661290323,0.1339023922,-0.8732116643
21701,99,372,161319,0.2661290323,0.1345222819,-0.8712057742
21801,99,372,161319,0.2661290323,0.1351421717,-0.8692091063
21901,99,372,161319,0.2661290323,0.1357620615,-0.867221576
22001,99,372,161319,0.2661290323,0.1363819513,-0.8652431002
22101,98,372,161319,0.2634408602,0.1370018411,-0.8632735966
22201,98,372,161319,0.2634408602,0.1376217309,-0.8613129844
22301,98,372,161319,0.2634408602,0.1382416206,-0.8593611835
22401,98,372,161319,0.2634408602,0.1388615104,-0.8574181151
22501,98,372,161319,0.2634408602,0.1394814002,-0.8554837015
22601,97,372,161319,0.2607526882,0.14010129,-0.8535578659
22701,97,372,161319,0.2607526882,0.1407211798,-0.8516405325
22801,97,372,161319,0.2607526882,0.1413410696,-0.8497316266
22901,97,372,161319,0.2607526882,0.1419609593,-0.8478310744
23001,97,372,161319,0.2607526882,0.1425808491,-0.8459388032
23101,96,372,161319,0.2580645161,0.1432007389,-0.8440547411
23201,96,372,161319,0.2580645161,0.1438206287,-0.8421788171
23301,96,372,161319,0.2580645161,0.1444405185,-0.8403109613
23401,96,372,161319,0.2580645161,0.1450604083,-0.8384511046
23501,96,372,161319,0.2580645161,0.145680298,-0.8365991787
23601,95,372,161319,0.2553763441,0.1463001878,-0.8347551163
23701,95,372,161319,0.2553763441,0.1469200776,-0.8329188509
23801,95,372,161319,0.2553763441,0.1475399674,-0.8310903169
23901,95,372,161319,0.2553763441,0.1481598572,-0.8292694493
24001,95,372,161319,0.2553763441,0.148779747,-0.8274561843
24101,94,372,161319,0.252688172,0.1493996367,-0.8256504585
24201,94,372,161319,0.252688172,0.1500195265,-0.8238522095
24301,94,372,161319,0.252688172,0.1506394163,-0.8220613758
24401,94,372,161319,0.252688172,0.1512593061,-0.8202778963
24501,94,372,161319,0.252688172,0.1518791959,-0.8185017109
24601,93,372,161319,0.25,0.1524990857,-0.8167327602
24701,93,372,161319,0.25,0.1531189754,-0.8149709855
24801,93,372,161319,0.25,0.1537388652,-0.8132163288
24901,93,372,161319,0.25,0.154358755,-0.8114687329
1,352,396,150838,0.8888888889,0.000006629629139,-5.178510765
101,279,396,150838,0.7045454545,0.000669592543,-3.174189392
201,262,396,150838,0.6616161616,0.001332555457,-2.875314708
301,251,396,150838,0.6338383838,0.001995518371,-2.69994427
401,243,396,150838,0.6136363636,0.002658481285,-2.575366393
501,235,396,150838,0.5934343434,0.003321444198,-2.478673039
601,229,396,150838,0.5782828283,0.003984407112,-2.399636293
701,223,396,150838,0.5631313131,0.004647370026,-2.332792747
801,218,396,150838,0.5505050505,0.00531033294,-2.274878249
901,214,396,150838,0.5404040404,0.005973295854,-2.223785974
1001,210,396,150838,0.5303030303,0.006636258768,-2.178076688
1101,207,396,150838,0.5227272727,0.007299221682,-2.136723446
1201,204,396,150838,0.5151515152,0.007962184595,-2.098967758
1301,201,396,150838,0.5075757576,0.008625147509,-2.064233469
1401,198,396,150838,0.5,0.009288110423,-2.03207263
1501,195,396,150838,0.4924242424,0.009951073337,-2.002130073
1601,193,396,150838,0.4873737374,0.01061403625,-1.974119433
1701,190,396,150838,0.4797979798,0.01127699916,-1.947806452
1801,188,396,150838,0.4747474747,0.01193996208,-1.922997053
1901,186,396,150838,0.4696969697,0.01260292499,-1.899528648
2001,184,396,150838,0.4646464646,0.01326588791,-1.877263677
2101,182,396,150838,0.4595959596,0.01392885082,-1.856084713
2201,180,396,150838,0.4545454545,0.01459181373,-1.835890723
2301,179,396,150838,0.452020202,0.01525477665,-1.816594147
2401,177,396,150838,0.446969697,0.01591773956,-1.798118605
2501,175,396,150838,0.4419191919,0.01658070248,-1.780397074
2601,174,396,150838,0.4393939394,0.01724366539,-1.763370413
2701,172,396,150838,0.4343434343,0.0179066283,-1.746986181
2801,171,396,150838,0.4318181818,0.01856959122,-1.731197657
2901,169,396,150838,0.4267676768,0.01923255413,-1.715963037
3001,168,396,150838,0.4242424242,0.01989551704,-1.70124477
3101,167,396,150838,0.4217171717,0.02055847996,-1.687008999
3201,165,396,150838,0.4166666667,0.02122144287,-1.673225091
3301,164,396,150838,0.4141414141,0.02188440579,-1.659865241
3401,163,396,150838,0.4116161616,0.0225473687,-1.646904133
3501,162,396,150838,0.4090909091,0.02321033161,-1.634318655
3601,161,396,150838,0.4065656566,0.02387329453,-1.622087644
3701,159,396,150838,0.4015151515,0.02453625744,-1.61019168
3801,158,396,150838,0.398989899,0.02519922036,-1.598612896
3901,157,396,150838,0.3964646465,0.02586218327,-1.587334815
4001,156,396,150838,0.3939393939,0.02652514618,-1.576342214
4101,155,396,150838,0.3914141414,0.0271881091,-1.565620996
4201,154,396,150838,0.3888888889,0.02785107201,-1.555158084
4301,153,396,150838,0.3863636364,0.02851403492,-1.544941323
4401,152,396,150838,0.3838383838,0.02917699784,-1.534959397
4501,151,396,150838,0.3813131313,0.02983996075,-1.525201752
4601,150,396,150838,0.3787878788,0.03050292367,-1.515658532
4701,149,396,150838,0.3762626263,0.03116588658,-1.506320514
4801,148,396,150838,0.3737373737,0.03182884949,-1.497179059
4901,148,396,150838,0.3737373737,0.03249181241,-1.488226063
5001,147,396,150838,0.3712121212,0.03315477532,-1.479453911
5101,146,396,150838,0.3686868687,0.03381773824,-1.470855442
5201,145,396,150838,0.3661616162,0.03448070115,-1.462423912
5301,144,396,150838,0.3636363636,0.03514366406,-1.454152961
5401,144,396,150838,0.3636363636,0.03580662698,-1.446036588
5501,143,396,150838,0.3611111111,0.03646958989,-1.43806912
5601,142,396,150838,0.3585858586,0.0371325528,-1.430245193
5701,141,396,150838,0.3560606061,0.03779551572,-1.422559724
5801,141,396,150838,0.3560606061,0.03845847863,-1.4150079
5901,140,396,150838,0.3535353535,0.03912144155,-1.407585151
6001,139,396,150838,0.351010101,0.03978440446,-1.400287139
6101,138,396,150838,0.3484848485,0.04044736737,-1.39310974
6201,138,396,150838,0.3484848485,0.04111033029,-1.386049034
6301,137,396,150838,0.345959596,0.0417732932,-1.379101286
6401,136,396,150838,0.3434343434,0.04243625612,-1.372262938
6501,136,396,150838,0.3434343434,0.04309921903,-1.365530599
6601,135,396,150838,0.3409090909,0.04376218194,-1.358901033
6701,135,396,150838,0.3409090909,0.04442514486,-1.352371147
6801,134,396,150838,0.3383838384,0.04508810777,-1.345937991
6901,133,396,150838,0.3358585859,0.04575107069,-1.339598738
7001,133,396,150838,0.3358585859,0.0464140336,-1.333350688
7101,132,396,150838,0.3333333333,0.04707699651,-1.327191253
7201,132,396,150838,0.3333333333,0.04773995943,-1.321117954
7301,131,396,150838,0.3308080808,0.04840292234,-1.315128417
7401,131,396,150838,0.3308080808,0.04906588525,-1.309220361
7501,130,396,150838,0.3282828283,0.04972884817,-1.3033916
7601,130,396,150838,0.3282828283,0.05039181108,-1.297640033
7701,129,396,150838,0.3257575758,0.051054774,-1.291963642
7801,129,396,150838,0.3257575758,0.05171773691,-1.286360487
7901,128,396,150838,0.3232323232,0.05238069982,-1.280828704
8001,127,396,150838,0.3207070707,0.05304366274,-1.275366495
8101,127,396,150838,0.3207070707,0.05370662565,-1.269972133
8201,127,396,150838,0.3207070707,0.05436958857,-1.264643953
8301,126,396,150838,0.3181818182,0.05503255148,-1.259380351
8401,125,396,150838,0.3156565657,0.05569551439,-1.254179781
8501,125,396,150838,0.3156565657,0.05635847731,-1.249040749
8601,124,396,150838,0.3131313131,0.05702144022,-1.243961818
8701,124,396,150838,0.3131313131,0.05768440313,-1.238941597
8801,123,396,150838,0.3106060606,0.05834736605,-1.233978744
8901,123,396,150838,0.3106060606,0.05901032896,-1.229071964
9001,122,396,150838,0.3080808081,0.05967329188,-1.224220004
9101,122,396,150838,0.3080808081,0.06033625479,-1.219421651
9201,121,396,150838,0.3055555556,0.0609992177,-1.214675735
9301,121,396,150838,0.3055555556,0.06166218062,-1.209981121
9401,120,396,150838,0.303030303,0.06232514353,-1.205336713
9501,120,396,150838,0.303030303,0.06298810645,-1.200741447
9601,119,396,150838,0.3005050505,0.06365106936,-1.196194296
9701,119,396,150838,0.3005050505,0.06431403227,-1.191694261
9801,119,396,150838,0.3005050505,0.06497699519,-1.187240376
9901,118,396,150838,0.297979798,0.0656399581,-1.182831705
10001,118,396,150838,0.297979798,0.06630292101,-1.178467338
10101,117,396,150838,0.2954545455,0.06696588393,-1.174146394
10201,117,396,150838,0.2954545455,0.06762884684,-1.169868018
10301,117,396,150838,0.2954545455,0.06829180976,-1.165631378
10401,116,396,150838,0.2929292929,0.06895477267,-1.161435669
10501,116,396,150838,0.2929292929,0.06961773558,-1.157280107
10601,116,396,150838,0.2929292929,0.0702806985,-1.153163931
10701,115,396,150838,0.2904040404,0.07094366141,-1.149086401
10801,115,396,150838,0.2904040404,0.07160662433,-1.145046799
10901,114,396,150838,0.2878787879,0.07226958724,-1.141044426
11001,114,396,150838,0.2878787879,0.07293255015,-1.137078601
11101,114,396,150838,0.2878787879,0.07359551307,-1.133148663
11201,113,396,150838,0.2853535354,0.07425847598,-1.129253968
11301,113,396,150838,0.2853535354,0.07492143889,-1.12539389
11401,112,396,150838,0.2828282828,0.07558440181,-1.12156782
11501,112,396,150838,0.2828282828,0.07624736472,-1.117775162
11601,112,396,150838,0.2828282828,0.07691032764,-1.114015339
11701,111,396,150838,0.2803030303,0.07757329055,-1.110287786
11801,111,396,150838,0.2803030303,0.07823625346,-1.106591955
11901,111,396,150838,0.2803030303,0.07889921638,-1.10292731
12001,110,396,150838,0.2777777778,0.07956217929,-1.09929333
12101,110,396,150838,0.2777777778,0.08022514221,-1.095689504
12201,109,396,150838,0.2752525253,0.08088810512,-1.092115338
12301,109,396,150838,0.2752525253,0.08155106803,-1.088570347
12401,109,396,150838,0.2752525253,0.08221403095,-1.085054058
12501,109,396,150838,0.2752525253,0.08287699386,-1.08156601
12601,108,396,150838,0.2727272727,0.08353995677,-1.078105754
12701,108,396,150838,0.2727272727,0.08420291969,-1.074672849
12801,108,396,150838,0.2727272727,0.0848658826,-1.071266868
12901,107,396,150838,0.2702020202,0.08552884552,-1.06788739
13001,107,396,150838,0.2702020202,0.08619180843,-1.064534007
13101,107,396,150838,0.2702020202,0.08685477134,-1.061206319
13201,106,396,150838,0.2676767677,0.08751773426,-1.057903934
13301,106,396,150838,0.2676767677,0.08818069717,-1.054626472
13401,106,396,150838,0.2676767677,0.08884366009,-1.051373558
13501,105,396,150838,0.2651515152,0.089506623,-1.048144828
13601,105,396,150838,0.2651515152,0.09016958591,-1.044939925
13701,105,396,150838,0.2651515152,0.09083254883,-1.041758499
13801,104,396,150838,0.2626262626,0.09149551174,-1.038600209
13901,104,396,150838,0.2626262626,0.09215847465,-1.035464722
14001,104,396,150838,0.2626262626,0.09282143757,-1.03235171
14101,103,396,150838,0.2601010101,0.09348440048,-1.029260853
14201,103,396,150838,0.2601010101,0.0941473634,-1.026191838
14301,103,396,150838,0.2601010101,0.09481032631,-1.023144359
14401,103,396,150838,0.2601010101,0.09547328922,-1.020118115
14501,102,396,150838,0.2575757576,0.09613625214,-1.017112813
14601,102,396,150838,0.2575757576,0.09679921505,-1.014128164
14701,102,396,150838,0.2575757576,0.09746217797,-1.011163888
14801,101,396,150838,0.2550505051,0.09812514088,-1.008219707
14901,101,396,150838,0.2550505051,0.09878810379,-1.005295351
15001,101,396,150838,0.2550505051,0.09945106671,-1.002390554
15101,101,396,150838,0.2550505051,0.1001140296,-0.9995050578
15201,100,396,150838,0.2525252525,0.1007769925,-0.9966386063
15301,100,396,150838,0.2525252525,0.1014399554,-0.9937909502
15401,100,396,150838,0.2525252525,0.1021029184,-0.9909618445
15501,99,396,150838,0.25,0.1027658813,-0.9881510491
15601,99,396,150838,0.25,0.1034288442,-0.9853583285
15701,99,396,150838,0.25,0.1040918071,-0.9825834518
15801,99,396,150838,0.25,0.10475477,-0.9798261923
15901,98,396,150838,0.2474747475,0.1054177329,-0.9770863278
16001,98,396,150838,0.2474747475,0.1060806958,-0.9743636401
16101,98,396,150838,0.2474747475,0.1067436588,-0.9716579153
16201,97,396,150838,0.2449494949,0.1074066217,-0.9689689433
16301,97,396,150838,0.2449494949,0.1080695846,-0.9662965179
16401,97,396,150838,0.2449494949,0.1087325475,-0.9636404367
